transaction_id,date,customer_id,sku_id,quantity,unit_price_actual,discount_applied,net_revenue
TXN04989,2024-11-25,C009,SKU015,24,14.4,0.0,345.6
TXN00218,2024-11-26,C011,SKU018,3,13.0,0.0,39.0
TXN00912,2024-11-26,C019,SKU014,48,9.36,0.0,449.28
TXN00987,2024-11-26,C004,SKU004,48,12.3,0.0,590.4
TXN01111,2024-11-26,C020,SKU021,12,14.98,0.0,179.76
TXN01183,2024-11-26,C012,SKU012,2,20.0,0.0,40.0
TXN01278,2024-11-26,C001,SKU024,96,11.62,0.0,1115.52
TXN01308,2024-11-26,C005,SKU020,12,8.77,0.83,105.24
TXN01318,2024-11-26,C017,SKU001,24,17.6,0.0,422.4
TXN01781,2024-11-26,C015,SKU021,2,28.0,0.0,56.0
TXN02832,2024-11-26,C005,SKU014,12,10.5,0.0,126.0
TXN03146,2024-11-26,C018,SKU018,12,6.62,1.18,79.44
TXN03210,2024-11-26,C002,SKU014,96,9.36,0.0,898.56
TXN03225,2024-11-26,C011,SKU012,2,20.0,0.0,40.0
TXN03375,2024-11-26,C014,SKU022,2,48.0,0.0,96.0
TXN03907,2024-11-26,C015,SKU003,3,21.0,0.0,63.0
TXN04013,2024-11-26,C014,SKU010,1,17.0,0.0,17.0
TXN04081,2024-11-26,C014,SKU017,1,15.0,0.0,15.0
TXN04281,2024-11-26,C011,SKU002,2,20.0,0.0,40.0
TXN04554,2024-11-26,C015,SKU006,1,19.0,0.0,19.0
TXN04574,2024-11-26,C014,SKU017,1,14.25,0.75,14.25
TXN04805,2024-11-26,C007,SKU001,48,15.4,0.0,739.2
TXN04807,2024-11-26,C020,SKU018,6,6.27,0.69,37.62
TXN04841,2024-11-26,C019,SKU003,48,10.16,0.0,487.68
TXN04853,2024-11-26,C012,SKU007,3,21.5,0.0,64.5
TXN04905,2024-11-26,C005,SKU010,24,10.2,0.0,244.8
TXN00016,2024-11-27,C005,SKU005,6,13.8,0.0,82.8
TXN00054,2024-11-27,C011,SKU010,3,10.2,0.0,30.6
TXN00167,2024-11-27,C005,SKU014,24,10.5,0.0,252.0
TXN00669,2024-11-27,C002,SKU012,12,10.7,0.0,128.4
TXN01223,2024-11-27,C009,SKU010,24,13.6,0.0,326.4
TXN01296,2024-11-27,C019,SKU008,12,34.85,0.0,418.2
TXN01397,2024-11-27,C002,SKU010,144,8.2,0.9,1180.8
TXN01444,2024-11-27,C011,SKU018,1,13.0,0.0,13.0
TXN01705,2024-11-27,C014,SKU017,1,15.0,0.0,15.0
TXN01944,2024-11-27,C002,SKU007,6,11.5,0.0,69.0
TXN02071,2024-11-27,C020,SKU003,48,11.24,0.0,539.52
TXN02324,2024-11-27,C011,SKU006,1,19.0,0.0,19.0
TXN02527,2024-11-27,C020,SKU020,24,8.56,0.0,205.44
TXN02720,2024-11-27,C001,SKU006,96,9.2,0.0,883.2
TXN02726,2024-11-27,C006,SKU004,12,13.77,0.58,165.24
TXN02790,2024-11-27,C011,SKU002,1,20.0,0.0,20.0
TXN02796,2024-11-27,C007,SKU003,144,14.7,0.0,2116.8
TXN03133,2024-11-27,C020,SKU003,48,11.24,0.0,539.52
TXN03255,2024-11-27,C014,SKU003,3,21.0,0.0,63.0
TXN03352,2024-11-27,C003,SKU017,96,8.03,0.0,770.88
TXN03457,2024-11-27,C018,SKU019,24,8.4,0.0,201.6
TXN03638,2024-11-27,C005,SKU004,24,12.3,0.0,295.2
TXN03841,2024-11-27,C020,SKU008,96,38.52,0.0,3697.92
TXN04318,2024-11-27,C001,SKU018,6,6.29,0.0,37.74
TXN04491,2024-11-27,C006,SKU010,48,11.9,0.0,571.2
TXN00004,2024-11-28,C003,SKU019,24,7.49,0.0,179.76
TXN00191,2024-11-28,C020,SKU012,96,10.7,0.0,1027.2
TXN00511,2024-11-28,C015,SKU003,1,21.0,0.0,21.0
TXN00749,2024-11-28,C010,SKU010,6,13.6,0.0,81.6
TXN00945,2024-11-28,C017,SKU012,6,16.0,0.0,96.0
TXN01440,2024-11-28,C012,SKU013,3,18.5,0.0,55.5
TXN01758,2024-11-28,C005,SKU018,24,7.8,0.0,187.2
TXN01814,2024-11-28,C005,SKU021,12,16.8,0.0,201.6
TXN01873,2024-11-28,C004,SKU002,96,12.0,0.0,1152.0
TXN02218,2024-11-28,C017,SKU020,24,12.8,0.0,307.2
TXN02259,2024-11-28,C001,SKU005,6,11.13,0.0,66.78
TXN02442,2024-11-28,C014,SKU018,3,13.0,0.0,39.0
TXN02676,2024-11-28,C002,SKU015,48,9.63,0.0,462.24
TXN02695,2024-11-28,C006,SKU008,48,50.4,0.0,2419.2
TXN03030,2024-11-28,C015,SKU016,3,18.0,0.0,54.0
TXN03038,2024-11-28,C020,SKU006,12,10.17,0.0,122.04
TXN03272,2024-11-28,C013,SKU006,1,19.0,0.0,19.0
TXN03702,2024-11-28,C001,SKU002,12,9.68,0.0,116.16
TXN03778,2024-11-28,C013,SKU021,1,14.98,0.0,14.98
TXN03893,2024-11-28,C001,SKU014,6,12.25,0.0,73.5
TXN04423,2024-11-28,C015,SKU002,1,20.0,0.0,20.0
TXN04551,2024-11-28,C003,SKU019,48,7.49,0.0,359.52
TXN00087,2024-11-29,C011,SKU001,2,22.0,0.0,44.0
TXN00144,2024-11-29,C004,SKU002,96,12.0,0.0,1152.0
TXN00448,2024-11-29,C002,SKU015,12,18.0,0.0,216.0
TXN00756,2024-11-29,C012,SKU014,2,17.5,0.0,35.0
TXN00935,2024-11-29,C016,SKU014,12,14.0,0.0,168.0
TXN01017,2024-11-29,C014,SKU012,2,20.0,0.0,40.0
TXN01184,2024-11-29,C015,SKU021,1,28.0,0.0,28.0
TXN01418,2024-11-29,C020,SKU017,96,8.03,0.0,770.88
TXN01617,2024-11-29,C002,SKU014,24,9.36,0.0,224.64
TXN01644,2024-11-29,C005,SKU013,96,11.1,0.0,1065.6
TXN01762,2024-11-29,C002,SKU001,96,11.77,0.0,1129.92
TXN02005,2024-11-29,C007,SKU024,12,24.0,0.0,288.0
TXN02081,2024-11-29,C006,SKU006,24,13.3,0.0,319.2
TXN02211,2024-11-29,C019,SKU002,12,8.92,0.76,107.04
TXN02214,2024-11-29,C003,SKU010,12,9.1,0.0,109.2
TXN02225,2024-11-29,C020,SKU005,6,16.1,0.0,96.6
TXN02266,2024-11-29,C019,SKU008,24,34.85,0.0,836.4
TXN02302,2024-11-29,C001,SKU011,12,11.4,0.0,136.8
TXN02572,2024-11-29,C001,SKU015,24,8.71,0.0,209.04
TXN02902,2024-11-29,C003,SKU014,6,14.0,0.0,84.0
TXN03220,2024-11-29,C020,SKU006,12,10.17,0.0,122.04
TXN03812,2024-11-29,C010,SKU024,24,19.2,0.0,460.8
TXN04115,2024-11-29,C019,SKU024,6,11.62,0.0,69.72
TXN04264,2024-11-29,C014,SKU020,3,16.0,0.0,48.0
TXN04314,2024-11-29,C018,SKU007,24,12.9,0.0,309.6
TXN04602,2024-11-29,C019,SKU007,12,10.41,0.0,124.92
TXN04658,2024-11-29,C001,SKU001,24,10.65,0.0,255.6
TXN04747,2024-11-29,C011,SKU013,2,11.1,0.0,22.2
TXN00186,2024-11-30,C011,SKU010,2,17.0,0.0,34.0
TXN00404,2024-11-30,C014,SKU002,1,20.0,0.0,20.0
TXN00421,2024-11-30,C001,SKU009,48,31.46,0.0,1510.08
TXN00980,2024-11-30,C002,SKU011,48,10.17,0.0,488.16
TXN01284,2024-11-30,C015,SKU013,1,18.5,0.0,18.5
TXN01377,2024-11-30,C011,SKU012,1,20.0,0.0,20.0
TXN01672,2024-11-30,C003,SKU001,24,11.77,0.0,282.48
TXN01676,2024-11-30,C004,SKU010,24,9.1,0.0,218.4
TXN01681,2024-11-30,C008,SKU006,6,13.3,0.0,79.8
TXN01704,2024-11-30,C001,SKU006,6,9.2,0.0,55.2
TXN02068,2024-11-30,C020,SKU001,48,11.77,0.0,564.96
TXN02246,2024-11-30,C006,SKU006,12,13.3,0.0,159.6
TXN02407,2024-11-30,C018,SKU006,12,11.4,0.0,136.8
TXN02579,2024-11-30,C001,SKU016,12,7.28,1.43,87.36
TXN02727,2024-11-30,C007,SKU012,24,14.0,0.0,336.0
TXN02803,2024-11-30,C005,SKU017,24,9.0,0.0,216.0
TXN02837,2024-11-30,C011,SKU017,1,15.0,0.0,15.0
TXN02948,2024-11-30,C001,SKU021,6,13.55,0.0,81.3
TXN03022,2024-11-30,C020,SKU014,6,9.36,0.0,56.16
TXN03274,2024-11-30,C011,SKU010,1,17.0,0.0,17.0
TXN03954,2024-11-30,C014,SKU023,3,3.68,1.32,11.04
TXN04171,2024-11-30,C014,SKU019,2,6.78,0.0,13.56
TXN04261,2024-11-30,C007,SKU023,12,3.5,0.0,42.0
TXN04394,2024-11-30,C012,SKU003,2,21.0,0.0,42.0
TXN04560,2024-11-30,C002,SKU019,6,7.49,0.0,44.94
TXN04619,2024-11-30,C017,SKU016,24,14.4,0.0,345.6
TXN04913,2024-11-30,C019,SKU024,48,11.62,0.0,557.76
TXN00203,2024-12-01,C001,SKU004,48,9.92,0.0,476.16
TXN00566,2024-12-01,C005,SKU006,12,10.15,1.25,121.8
TXN00616,2024-12-01,C008,SKU014,48,12.25,0.0,588.0
TXN00693,2024-12-01,C001,SKU013,24,8.95,0.0,214.8
TXN01351,2024-12-01,C001,SKU017,12,7.26,0.0,87.12
TXN01366,2024-12-01,C020,SKU010,12,9.1,0.0,109.2
TXN01901,2024-12-01,C004,SKU015,96,10.8,0.0,1036.8
TXN01937,2024-12-01,C018,SKU014,48,10.5,0.0,504.0
TXN02062,2024-12-01,C018,SKU012,24,10.7,1.3,256.8
TXN02118,2024-12-01,C018,SKU024,48,12.51,1.89,600.48
TXN02365,2024-12-01,C019,SKU023,24,2.42,0.0,58.08
TXN02448,2024-12-01,C014,SKU011,2,19.0,0.0,38.0
TXN02839,2024-12-01,C001,SKU010,48,13.6,0.0,652.8
TXN02883,2024-12-01,C011,SKU023,1,5.0,0.0,5.0
TXN02951,2024-12-01,C020,SKU001,96,11.77,0.0,1129.92
TXN03258,2024-12-01,C001,SKU010,48,8.23,0.0,395.04
TXN03264,2024-12-01,C020,SKU010,24,11.9,0.0,285.6
TXN03300,2024-12-01,C005,SKU006,6,11.4,0.0,68.4
TXN03639,2024-12-01,C014,SKU003,4,21.0,0.0,84.0
TXN03897,2024-12-01,C003,SKU018,6,6.96,0.0,41.76
TXN03967,2024-12-01,C001,SKU006,24,9.2,0.0,220.8
TXN03977,2024-12-01,C017,SKU012,6,16.0,0.0,96.0
TXN04006,2024-12-01,C001,SKU002,24,9.68,0.0,232.32
TXN04015,2024-12-01,C004,SKU016,96,10.8,0.0,1036.8
TXN04062,2024-12-01,C001,SKU012,24,9.68,0.0,232.32
TXN04125,2024-12-01,C016,SKU014,6,14.0,0.0,84.0
TXN04292,2024-12-01,C003,SKU010,6,9.1,0.0,54.6
TXN04616,2024-12-01,C001,SKU015,6,8.71,0.0,52.26
TXN00003,2024-12-02,C001,SKU004,12,9.92,0.0,119.04
TXN00263,2024-12-02,C002,SKU010,6,9.1,0.0,54.6
TXN00383,2024-12-02,C017,SKU023,6,4.0,0.0,24.0
TXN00490,2024-12-02,C001,SKU018,12,6.29,0.0,75.48
TXN00687,2024-12-02,C015,SKU002,2,20.0,0.0,40.0
TXN00748,2024-12-02,C014,SKU006,1,19.0,0.0,19.0
TXN01316,2024-12-02,C020,SKU025,96,33.17,0.0,3184.32
TXN01333,2024-12-02,C012,SKU006,2,19.0,0.0,38.0
TXN01399,2024-12-02,C010,SKU023,48,4.0,0.0,192.0
TXN01400,2024-12-02,C006,SKU008,48,50.4,0.0,2419.2
TXN01421,2024-12-02,C012,SKU002,1,14.0,0.0,14.0
TXN01456,2024-12-02,C002,SKU018,12,6.96,0.0,83.52
TXN01457,2024-12-02,C003,SKU006,24,10.17,0.0,244.08
TXN01504,2024-12-02,C001,SKU013,12,8.95,0.0,107.4
TXN01522,2024-12-02,C011,SKU018,2,13.0,0.0,26.0
TXN01560,2024-12-02,C019,SKU018,24,6.29,0.0,150.96
TXN01788,2024-12-02,C002,SKU018,144,6.96,0.0,1002.24
TXN02077,2024-12-02,C020,SKU019,24,7.49,0.0,179.76
TXN02083,2024-12-02,C001,SKU018,6,6.29,0.0,37.74
TXN02316,2024-12-02,C011,SKU010,1,17.0,0.0,17.0
TXN02337,2024-12-02,C012,SKU018,2,13.0,0.0,26.0
TXN02436,2024-12-02,C008,SKU006,6,13.3,0.0,79.8
TXN02472,2024-12-02,C012,SKU002,3,20.0,0.0,60.0
TXN02507,2024-12-02,C011,SKU008,3,72.0,0.0,216.0
TXN02551,2024-12-02,C019,SKU012,6,9.68,0.0,58.08
TXN03091,2024-12-02,C020,SKU004,48,10.97,0.0,526.56
TXN03173,2024-12-02,C001,SKU014,12,8.47,0.0,101.64
TXN03229,2024-12-02,C019,SKU001,48,10.65,0.0,511.2
TXN03683,2024-12-02,C020,SKU006,24,10.17,0.0,244.08
TXN03814,2024-12-02,C001,SKU013,48,8.95,0.0,429.6
TXN03940,2024-12-02,C001,SKU006,12,9.2,0.0,110.4
TXN04008,2024-12-02,C002,SKU019,144,7.49,0.0,1078.56
TXN04084,2024-12-02,C019,SKU001,12,10.65,0.0,127.8
TXN04174,2024-12-02,C017,SKU012,24,16.0,0.0,384.0
TXN04344,2024-12-02,C008,SKU011,96,13.3,0.0,1276.8
TXN04540,2024-12-02,C007,SKU011,48,13.3,0.0,638.4
TXN04717,2024-12-02,C020,SKU006,48,10.17,0.0,488.16
TXN04782,2024-12-02,C019,SKU024,12,11.62,0.0,139.44
TXN00026,2024-12-03,C006,SKU005,12,16.1,0.0,193.2
TXN00158,2024-12-03,C016,SKU018,6,10.4,0.0,62.4
TXN00201,2024-12-03,C006,SKU006,24,13.3,0.0,319.2
TXN00296,2024-12-03,C019,SKU003,12,10.16,0.0,121.92
TXN00841,2024-12-03,C011,SKU005,1,23.0,0.0,23.0
TXN01526,2024-12-03,C002,SKU003,24,11.24,0.0,269.76
TXN01641,2024-12-03,C020,SKU018,24,6.96,0.0,167.04
TXN01768,2024-12-03,C001,SKU006,48,9.2,0.0,441.6
TXN01874,2024-12-03,C003,SKU014,144,9.36,0.0,1347.84
TXN01946,2024-12-03,C020,SKU002,6,10.7,0.0,64.2
TXN02082,2024-12-03,C019,SKU009,12,31.46,0.0,377.52
TXN02247,2024-12-03,C007,SKU003,6,14.7,0.0,88.2
TXN02423,2024-12-03,C019,SKU003,24,10.16,0.0,243.84
TXN02443,2024-12-03,C012,SKU020,1,16.0,0.0,16.0
TXN02534,2024-12-03,C011,SKU002,2,20.0,0.0,40.0
TXN02708,2024-12-03,C001,SKU018,24,7.8,0.0,187.2
TXN02731,2024-12-03,C018,SKU015,96,10.8,0.0,1036.8
TXN02848,2024-12-03,C004,SKU021,24,28.0,0.0,672.0
TXN03009,2024-12-03,C001,SKU022,12,23.23,0.0,278.76
TXN03219,2024-12-03,C001,SKU006,24,9.2,0.0,220.8
TXN03316,2024-12-03,C014,SKU015,1,9.63,0.0,9.63
TXN03579,2024-12-03,C012,SKU021,2,28.0,0.0,56.0
TXN03736,2024-12-03,C001,SKU014,6,8.47,0.0,50.82
TXN03785,2024-12-03,C008,SKU010,24,11.9,0.0,285.6
TXN03870,2024-12-03,C001,SKU005,48,11.13,0.0,534.24
TXN03949,2024-12-03,C002,SKU010,12,9.1,0.0,109.2
TXN04203,2024-12-03,C013,SKU002,2,20.0,0.0,40.0
TXN04231,2024-12-03,C004,SKU004,6,12.3,0.0,73.8
TXN04459,2024-12-03,C005,SKU010,12,10.2,0.0,122.4
TXN04874,2024-12-03,C001,SKU014,144,6.89,1.58,992.16
TXN04982,2024-12-03,C001,SKU023,96,2.42,0.0,232.32
TXN00102,2024-12-04,C014,SKU007,1,21.5,0.0,21.5
TXN00418,2024-12-04,C005,SKU002,12,12.0,0.0,144.0
TXN00603,2024-12-04,C005,SKU008,96,72.0,0.0,6912.0
TXN00735,2024-12-04,C004,SKU004,48,12.3,0.0,590.4
TXN00763,2024-12-04,C018,SKU015,48,10.8,0.0,518.4
TXN00896,2024-12-04,C019,SKU012,6,7.83,1.85,46.98
TXN01198,2024-12-04,C018,SKU022,24,28.14,0.66,675.36
TXN01648,2024-12-04,C001,SKU006,24,9.2,0.0,220.8
TXN01737,2024-12-04,C009,SKU010,6,13.6,0.0,81.6
TXN02065,2024-12-04,C006,SKU004,12,14.35,0.0,172.2
TXN02182,2024-12-04,C020,SKU013,48,9.9,0.0,475.2
TXN02236,2024-12-04,C002,SKU018,6,6.96,0.0,41.76
TXN02514,2024-12-04,C001,SKU018,24,6.29,0.0,150.96
TXN02574,2024-12-04,C017,SKU011,6,15.2,0.0,91.2
TXN02613,2024-12-04,C006,SKU001,24,15.4,0.0,369.6
TXN02659,2024-12-04,C010,SKU014,24,14.0,0.0,336.0
TXN02725,2024-12-04,C015,SKU002,3,20.0,0.0,60.0
TXN03193,2024-12-04,C012,SKU013,2,18.5,0.0,37.0
TXN03417,2024-12-04,C008,SKU004,24,14.35,0.0,344.4
TXN03599,2024-12-04,C003,SKU010,24,7.52,1.58,180.48
TXN03602,2024-12-04,C020,SKU010,6,9.1,0.0,54.6
TXN03783,2024-12-04,C016,SKU005,6,18.4,0.0,110.4
TXN04282,2024-12-04,C013,SKU003,3,21.0,0.0,63.0
TXN04345,2024-12-04,C003,SKU006,24,10.17,0.0,244.08
TXN04433,2024-12-04,C020,SKU006,144,10.17,0.0,1464.48
TXN04440,2024-12-04,C005,SKU018,24,7.8,0.0,187.2
TXN04524,2024-12-04,C001,SKU001,12,10.65,0.0,127.8
TXN04570,2024-12-04,C004,SKU002,12,12.0,0.0,144.0
TXN04746,2024-12-04,C002,SKU020,24,8.56,0.0,205.44
TXN04794,2024-12-04,C015,SKU017,1,15.0,0.0,15.0
TXN04876,2024-12-04,C001,SKU010,6,8.23,0.0,49.38
TXN00297,2024-12-05,C016,SKU006,12,15.2,0.0,182.4
TXN00369,2024-12-05,C019,SKU014,24,14.0,0.0,336.0
TXN00678,2024-12-05,C014,SKU017,2,15.0,0.0,30.0
TXN00934,2024-12-05,C003,SKU019,24,6.78,0.0,162.72
TXN01086,2024-12-05,C014,SKU017,1,13.61,1.39,13.61
TXN01303,2024-12-05,C012,SKU019,1,14.0,0.0,14.0
TXN01863,2024-12-05,C014,SKU010,4,17.0,0.0,68.0
TXN02663,2024-12-05,C001,SKU014,24,8.47,0.0,203.28
TXN02762,2024-12-05,C004,SKU020,48,9.6,0.0,460.8
TXN02997,2024-12-05,C003,SKU002,6,10.7,0.0,64.2
TXN03061,2024-12-05,C002,SKU012,24,9.65,1.05,231.6
TXN03158,2024-12-05,C001,SKU020,96,5.96,1.78,572.16
TXN03199,2024-12-05,C002,SKU017,24,6.85,1.18,164.4
TXN03305,2024-12-05,C001,SKU002,24,9.68,0.0,232.32
TXN03596,2024-12-05,C001,SKU025,24,30.01,0.0,720.24
TXN03920,2024-12-05,C006,SKU010,24,11.9,0.0,285.6
TXN04020,2024-12-05,C015,SKU002,1,20.0,0.0,20.0
TXN04705,2024-12-05,C001,SKU006,48,9.2,0.0,441.6
TXN04718,2024-12-05,C003,SKU004,6,10.97,0.0,65.82
TXN04737,2024-12-05,C008,SKU018,12,9.1,0.0,109.2
TXN04961,2024-12-05,C003,SKU013,12,9.9,0.0,118.8
TXN04964,2024-12-05,C011,SKU019,3,14.0,0.0,42.0
TXN04986,2024-12-05,C003,SKU006,12,10.17,0.0,122.04
TXN00116,2024-12-06,C002,SKU012,96,10.7,0.0,1027.2
TXN00168,2024-12-06,C019,SKU012,6,9.68,0.0,58.08
TXN00208,2024-12-06,C007,SKU015,6,12.6,0.0,75.6
TXN00546,2024-12-06,C013,SKU015,2,10.8,0.0,21.6
TXN00591,2024-12-06,C001,SKU002,12,9.68,0.0,116.16
TXN00607,2024-12-06,C001,SKU014,48,8.47,0.0,406.56
TXN00728,2024-12-06,C004,SKU018,24,5.87,1.93,140.88
TXN00970,2024-12-06,C001,SKU015,6,8.71,0.0,52.26
TXN00982,2024-12-06,C004,SKU017,48,9.0,0.0,432.0
TXN01281,2024-12-06,C016,SKU005,6,18.4,0.0,110.4
TXN01338,2024-12-06,C016,SKU010,12,13.6,0.0,163.2
TXN01662,2024-12-06,C010,SKU018,12,10.4,0.0,124.8
TXN01670,2024-12-06,C015,SKU010,3,17.0,0.0,51.0
TXN02187,2024-12-06,C005,SKU012,12,12.0,0.0,144.0
TXN02206,2024-12-06,C001,SKU013,24,8.95,0.0,214.8
TXN02231,2024-12-06,C006,SKU002,48,14.0,0.0,672.0
TXN02458,2024-12-06,C018,SKU018,12,7.08,0.72,84.96
TXN02953,2024-12-06,C005,SKU005,48,13.8,0.0,662.4
TXN03089,2024-12-06,C005,SKU012,24,12.0,0.0,288.0
TXN03254,2024-12-06,C004,SKU006,12,11.4,0.0,136.8
TXN03363,2024-12-06,C019,SKU002,48,8.57,1.11,411.36
TXN03450,2024-12-06,C011,SKU005,1,23.0,0.0,23.0
TXN03550,2024-12-06,C002,SKU003,96,11.24,0.0,1079.04
TXN03830,2024-12-06,C013,SKU020,3,16.0,0.0,48.0
TXN03836,2024-12-06,C006,SKU001,144,15.4,0.0,2217.6
TXN04002,2024-12-06,C018,SKU015,12,10.8,0.0,129.6
TXN04195,2024-12-06,C012,SKU022,1,48.0,0.0,48.0
TXN04214,2024-12-06,C019,SKU002,6,8.77,0.91,52.62
TXN04507,2024-12-06,C019,SKU010,144,8.23,0.0,1185.12
TXN04940,2024-12-06,C019,SKU012,24,9.68,0.0,232.32
TXN00195,2024-12-07,C013,SKU014,3,17.5,0.0,52.5
TXN00293,2024-12-07,C014,SKU002,2,20.0,0.0,40.0
TXN00478,2024-12-07,C002,SKU008,48,38.52,0.0,1848.96
TXN00562,2024-12-07,C005,SKU002,48,12.0,0.0,576.0
TXN00587,2024-12-07,C001,SKU025,6,30.01,0.0,180.06
TXN00599,2024-12-07,C003,SKU016,6,9.63,0.0,57.78
TXN00648,2024-12-07,C002,SKU001,48,11.77,0.0,564.96
TXN00823,2024-12-07,C015,SKU003,2,19.63,1.37,39.26
TXN00933,2024-12-07,C001,SKU010,12,6.55,1.68,78.6
TXN01157,2024-12-07,C020,SKU006,144,10.17,0.0,1464.48
TXN01689,2024-12-07,C011,SKU003,2,20.06,0.94,40.12
TXN01779,2024-12-07,C001,SKU008,24,34.85,0.0,836.4
TXN02552,2024-12-07,C018,SKU022,6,28.8,0.0,172.8
TXN03177,2024-12-07,C015,SKU014,1,16.43,1.07,16.43
TXN04256,2024-12-07,C012,SKU006,2,19.0,0.0,38.0
TXN04280,2024-12-07,C001,SKU013,96,8.95,0.0,859.2
TXN04417,2024-12-07,C019,SKU002,24,9.68,0.0,232.32
TXN04454,2024-12-07,C012,SKU002,3,20.0,0.0,60.0
TXN04795,2024-12-07,C015,SKU006,1,19.0,0.0,19.0
TXN04957,2024-12-07,C019,SKU006,24,9.2,0.0,220.8
TXN00121,2024-12-08,C012,SKU018,1,13.0,0.0,13.0
TXN00213,2024-12-08,C008,SKU017,96,10.5,0.0,1008.0
TXN00470,2024-12-08,C001,SKU010,24,8.23,0.0,197.52
TXN00540,2024-12-08,C002,SKU013,48,9.9,0.0,475.2
TXN00643,2024-12-08,C013,SKU014,1,17.5,0.0,17.5
TXN00778,2024-12-08,C001,SKU007,6,10.41,0.0,62.46
TXN01002,2024-12-08,C007,SKU014,12,10.41,1.84,124.92
TXN01014,2024-12-08,C001,SKU010,24,8.23,0.0,197.52
TXN01077,2024-12-08,C020,SKU001,24,11.77,0.0,282.48
TXN01102,2024-12-08,C001,SKU004,48,9.92,0.0,476.16
TXN01218,2024-12-08,C014,SKU018,2,13.0,0.0,26.0
TXN01263,2024-12-08,C003,SKU016,12,9.63,0.0,115.56
TXN01280,2024-12-08,C006,SKU002,24,12.23,1.77,293.52
TXN01624,2024-12-08,C001,SKU015,96,8.71,0.0,836.16
TXN02041,2024-12-08,C005,SKU018,6,7.26,0.54,43.56
TXN02054,2024-12-08,C019,SKU024,24,11.62,0.0,278.88
TXN02161,2024-12-08,C002,SKU014,6,9.36,0.0,56.16
TXN02172,2024-12-08,C004,SKU021,48,16.8,0.0,806.4
TXN02249,2024-12-08,C006,SKU006,48,13.3,0.0,638.4
TXN02261,2024-12-08,C016,SKU006,6,15.2,0.0,91.2
TXN02289,2024-12-08,C001,SKU007,96,10.41,0.0,999.36
TXN02519,2024-12-08,C012,SKU014,1,17.5,0.0,17.5
TXN02749,2024-12-08,C010,SKU020,12,12.8,0.0,153.6
TXN03124,2024-12-08,C014,SKU010,4,11.9,0.0,47.6
TXN03218,2024-12-08,C014,SKU017,2,15.0,0.0,30.0
TXN03365,2024-12-08,C001,SKU004,24,9.92,0.0,238.08
TXN03374,2024-12-08,C002,SKU005,24,12.31,0.0,295.44
TXN03393,2024-12-08,C002,SKU014,12,9.36,0.0,112.32
TXN03403,2024-12-08,C020,SKU023,12,2.68,0.0,32.16
TXN03503,2024-12-08,C012,SKU001,2,22.0,0.0,44.0
TXN03815,2024-12-08,C005,SKU010,24,10.2,0.0,244.8
TXN03837,2024-12-08,C003,SKU010,24,9.1,0.0,218.4
TXN04204,2024-12-08,C003,SKU020,24,8.56,0.0,205.44
TXN04500,2024-12-08,C006,SKU008,6,50.4,0.0,302.4
TXN04748,2024-12-08,C014,SKU008,2,38.52,0.0,77.04
TXN04851,2024-12-08,C001,SKU011,6,9.2,0.0,55.2
TXN00773,2024-12-09,C015,SKU017,1,15.0,0.0,15.0
TXN00870,2024-12-09,C011,SKU002,3,20.0,0.0,60.0
TXN01304,2024-12-09,C018,SKU019,96,8.4,0.0,806.4
TXN01370,2024-12-09,C001,SKU019,24,6.78,0.0,162.72
TXN01615,2024-12-09,C012,SKU010,3,17.0,0.0,51.0
TXN01635,2024-12-09,C019,SKU010,12,8.23,0.0,98.76
TXN01843,2024-12-09,C020,SKU002,24,10.7,0.0,256.8
TXN01949,2024-12-09,C001,SKU020,12,7.74,0.0,92.88
TXN02625,2024-12-09,C010,SKU019,24,11.2,0.0,268.8
TXN02910,2024-12-09,C010,SKU012,12,16.0,0.0,192.0
TXN02949,2024-12-09,C015,SKU016,3,18.0,0.0,54.0
TXN03051,2024-12-09,C015,SKU018,1,13.0,0.0,13.0
TXN03197,2024-12-09,C001,SKU018,96,6.29,0.0,603.84
TXN03818,2024-12-09,C018,SKU013,6,11.1,0.0,66.6
TXN03926,2024-12-09,C019,SKU001,24,10.65,0.0,255.6
TXN04311,2024-12-09,C019,SKU006,96,9.2,0.0,883.2
TXN04402,2024-12-09,C003,SKU013,6,9.9,0.0,59.4
TXN04508,2024-12-09,C014,SKU009,1,65.0,0.0,65.0
TXN04772,2024-12-09,C006,SKU015,96,12.6,0.0,1209.6
TXN04997,2024-12-09,C005,SKU012,12,12.0,0.0,144.0
TXN00519,2024-12-10,C019,SKU002,96,9.68,0.0,929.28
TXN00579,2024-12-10,C006,SKU010,48,10.6,1.3,508.8
TXN00621,2024-12-10,C019,SKU013,48,8.95,0.0,429.6
TXN00775,2024-12-10,C006,SKU001,12,15.4,0.0,184.8
TXN01214,2024-12-10,C002,SKU001,12,11.77,0.0,141.24
TXN01396,2024-12-10,C002,SKU006,12,10.17,0.0,122.04
TXN01455,2024-12-10,C015,SKU004,3,20.5,0.0,61.5
TXN01468,2024-12-10,C019,SKU022,6,23.23,0.0,139.38
TXN01544,2024-12-10,C004,SKU018,24,7.8,0.0,187.2
TXN01826,2024-12-10,C019,SKU006,12,9.2,0.0,110.4
TXN01858,2024-12-10,C011,SKU005,1,23.0,0.0,23.0
TXN01920,2024-12-10,C001,SKU018,48,6.29,0.0,301.92
